#,Name,MLBAMID,RazzballID,FangraphsID,NFBCID,Team,ESPN_POS,YAHOO_POS
6658,T.J. Sikkema,674674,674674,sa3011191,,KC,SP,SP
6659,T.J. White,695604,695604,sa3017697,,WSH,OF,OF
6660,T.J. Zeuch,643615,643615,19269,10689,PHI,RP,RP
6661,Tahnaj Thomas,673231,673231,sa3003066,,PIT,RP,RP
6662,Tai Peete,806191,806191,,,SEA,,
6663,Taijuan Walker,592836,11836,11836,8418,PHI,SP,SP
6664,Taishi Nakawake,806012,806012,sa3020355,,CHW,SS,SS
6665,Taj Bradley,671737,671737,22543,11588,TB,SP,SP
6666,Tanner Allen,669327,669327,sa3016854,,MIA,OF,OF
6667,Tanner Anderson,664196,664196,18029,10050,FA,RP,RP
6668,Tanner Andrews,681084,681084,sa3007850,,SF,RP,RP
6669,Tanner Banks,621383,621383,16990,11444,CHW,SP,SP
6670,Tanner Bibee,676440,676440,30134,11595,CLE,SP,SP
6671,Tanner Burns,669142,669142,sa3014451,,CLE,SP,SP
6672,Tanner Dodson,663541,663541,sa3007008,,LAD,SP,SP
6673,Tanner Gordon,685299,685299,sa3010570,,COL,SP,SP
6674,Tanner Hall,805784,805784,,,MIN,P,P
6675,Tanner Houck,656557,656557,19879,11068,BOS,SP,SP
6676,Tanner Jacobson,805374,805374,sa3020454,,STL,RP,RP
6677,Tanner Kirwer,647255,647255,sa3002831,,FA,OF,OF
6678,Tanner Kohlhepp,681289,681289,sa3022238,,DET,RP,RP
6679,Tanner McDougal,701780,701780,sa3017471,,CHW,SP,SP
6680,Tanner Morris,671088,671088,sa3009873,,TOR,SS,SS
6681,Tanner Murphy,669282,669282,sa1170052,,NYM,OF,OF
6682,Tanner Murray,695020,695020,sa3016805,,TB,SS,SS
6683,Tanner Myatt,669251,669251,sa3007719,,NYY,RP,RP
6684,Tanner O’Tremba,681201,681201,sa3020116,,SF,OF,OF
6685,Tanner Propst,695274,695274,sa3015075,,COL,RP,RP
6686,Tanner Rainey,663432,663432,17610,10020,WSH,RP,RP
6687,Tanner Roark,543699,8753,8753,,FA,RP,RP
6688,Tanner Schobel,802355,802355,sa3020009,,MIN,2B,2B
6689,Tanner Scott,656945,656945,17586,9772,MIA,RP,RP
6690,Tanner Shears,808632,808632,sa3020823,,MIL,RP,RP
6691,Tanner Tredaway,686236,686236,sa3020197,,FA,OF,OF
6692,Tanner Tully,668684,668684,19518,,FA,RP,RP
6693,Tarik Skubal,669373,669373,22267,10711,DET,SP,SP
6694,Tatem Levins,694420,694420,sa3020278,,SEA,C,C
6695,Tavian Josenberger,694444,694444,sa3022808,,BAL,OF,OF
6696,Tayden Hall,695554,695554,sa3019929,,MIL,1B,1B
6697,Tayler Aguilar,687012,687012,sa3019977,,NYY,OF,OF
6698,Tayler Saucedo,642048,642048,17888,11221,SEA,RP,RP
6699,Tayler Scott,605463,605463,13652,10631,OAK,SP,SP
6700,Taylor Bloye,699175,699175,sa3016265,,KC,RP,RP
6701,Taylor Broadway,699479,699479,sa3017205,,BOS,RP,RP
6702,Taylor Clarke,664199,664199,17611,10448,KC,SP,SP
6703,Taylor Cole,518566,518566,11964,9723,FA,RP,RP
6704,Taylor Davis,543089,12782,12782,,FA,C,C
6705,Taylor Dollard,693440,693440,sa3014982,,SEA,SP,SP
6706,Taylor Floyd,687905,687905,sa3011367,,MIN,RP,RP
6707,Taylor Guerrieri,605260,13616,13616,,FA,RP,RP
6708,Taylor Guilbeau,607555,607555,18306,,FA,RP,RP
6709,Taylor Gushue,656494,656494,16098,,FA,C,C
6710,Taylor Hearn,621368,621368,18325,10338,KC,RP,RP
6711,Taylor Jones,622100,622100,19533,,LAA,1B,1B/OF
6712,Taylor Kohlwey,670128,670128,19212,11827,SD,OF,OF
6713,Taylor Lehman,656647,656647,sa3007834,,PHI,SP,SP
6714,Taylor Motter,600301,12399,12399,9188,STL,OF,OF
6715,Taylor Rashi,688497,688497,sa3011597,,ARI,RP,RP
6716,Taylor Rogers,573124,13449,13449,9225,SF,RP,RP
6717,Taylor Snyder,643549,643549,sa738930,,CHW,SS,SS
6718,Taylor Trammell,666211,666211,19960,10339,SEA,OF,OF
6719,Taylor Walls,670764,670764,22458,10955,TB,2B/SS/ 3B,2B/SS/ 3B
6720,Taylor Ward,621493,621493,17548,10076,LAA,OF,OF
6721,Taylor Widener,642203,642203,19266,,FA,RP,RP
6722,Taylor Williams,592865,592865,14899,9493,SEA,RP,RP
6723,Taylor Young,805891,805891,sa3019907,,LAD,2B,2B
6724,Tayron Guerrero,594027,11691,11691,9300,CIN,RP,RP
6725,TayShaun Walton,807737,807737,,,PHI,,
6726,Teddy McGraw,803141,803141,,,SEA,P,P
6727,Tejay Antone,622088,622088,16233,10749,CIN,RP,RP
6728,Tekoah Roby,694358,694358,sa3014519,,STL,SP,SP
6729,Telmito Agustin,648739,648739,sa828321,,FA,OF,OF
6730,Teofilo Mendez,682754,682754,sa3008795,,ARI,3B,3B
6731,Teoscar Hernandez,606192,13066,13066,9428,SEA,OF,OF
6732,Terence Doston,688392,688392,sa1170340,,MIL,OF,OF
6733,Termarr Johnson,702261,702261,sa3020214,,PIT,SS,SS
6734,Terrance Gore,605253,13658,13658,8884,FA,OF,OF
6735,Terrell Tatum,695299,695299,sa3017338,,CHW,OF,OF
6736,Terriez Fuller,671285,671285,sa3004265,,FA,OF,OF
6737,Terrin Vavra,679631,679631,24400,10429,BAL,2B/OF,2B/OF
6738,Tevin Mitchell,687524,687524,sa3011157,,FA,OF,OF
6739,Thaddeus Ward,663658,663658,21513,11200,WSH,RP,RP
6740,Thairo Estrada,642731,642731,16426,9894,SF,2B/SS,2B/SS/ OF
6741,Thayron Liranzo,699073,699073,sa3015790,,LAD,C,C
6742,Theo Denlinger,690281,690281,sa3016908,,BOS,RP,RP
6743,Thomas Burrows,641425,641425,sa874215,,FA,RP,RP
6744,Thomas Eshelman,664045,664045,18361,,FA,SP,SP
6745,Thomas Farr,686671,686671,sa3017720,,CIN,SP,SP
6746,Thomas Francisco,695370,695370,sa3016999,,STL,1B,1B
6747,Thomas Gavello,687284,687284,sa3020122,,SF,3B,3B
6748,Thomas Harrington,802419,802419,sa3020752,,PIT,SP,SP
6749,Thomas Hatch,641672,641672,19264,10782,PIT,SP,SP
6750,Thomas Ireland,692179,692179,sa3021469,,TEX,SP,SP
6751,Thomas Jankins,669725,669725,sa873276,,FA,RP,RP
6752,Thomas Jew,686845,686845,sa3015071,,FA,OF,OF
6753,Thomas Jones,666196,666196,sa917968,,FA,OF,OF
6754,Thomas Loftin,699816,699816,sa3019931,,HOU,SS,SS
6755,Thomas Milone,641882,641882,sa737640,,FA,OF,OF
6756,Thomas Pannone,623381,623381,17281,,FA,RP,RP
6757,Thomas Ponticelli,681856,681856,sa3007730,,CLE,RP,RP
6758,Thomas Saggese,695336,695336,sa3014503,,STL,2B,2B
6759,Thomas Sosa,800449,800449,sa3018566,,BAL,OF,OF
6760,Thomas Specht,702467,702467,sa3020460,,TEX,OF,OF
6761,Thomas Szapucki,663378,663378,21065,10342,SF,RP,RP
6762,Thomas White,806258,806258,,,MIA,P,P
6763,Thyago Vieira,600986,600986,14510,,MIL,RP,RP
6764,Tim Anderson,641313,15172,15172,8976,CHW,SS,SS
6765,Tim Beckham,542921,7949,7949,,FA,SS,1B/2B/ SS/3B/ OF
6766,Tim Borden II,680874,680874,sa3020193,,HOU,SS,SS
6767,Tim Cate,669420,669420,sa3007926,10970,WSH,SP,SP
6768,Tim Elko,671284,671284,sa3020188,,CHW,1B,1B
6769,Tim Federowicz,543148,8609,8609,,FA,C,C
6770,Tim Herrin,682120,682120,25139,11676,CLE,RP,RP
6771,Tim Hill,657612,657612,16814,9980,SD,RP,RP
6772,Tim Locastro,641796,641796,15124,9773,NYM,OF,OF
6773,Tim Lopes,621005,621005,14137,,SD,OF,OF
6774,Tim Mayza,641835,641835,15042,9339,TOR,RP,RP
6775,Tim Melville,543532,9149,9149,9344,FA,SP,SP
6776,Tim Tawa,694374,694374,sa3016970,,ARI,OF,OF
6777,Timothy Susnara,657023,657023,sa829699,,BAL,C,C
6778,Tink Hence,693311,693311,sa3014709,,STL,SP,SP
6779,Tirso Ornelas,672359,672359,sa3004048,10343,SD,OF,OF
6780,Tito Polo,622738,15815,,,WSH,,
6781,TJ Friedl,670770,670770,19522,10344,CIN,OF,OF
6782,Tobias Myers,668964,668964,sa918088,,MIL,SP,SP
6783,Toby Welk,688610,688610,sa1170296,,FA,3B,3B
6784,Todd Czinege,676920,676920,sa873611,,FA,OF,OF
6785,Todd Frazier,453943,785,785,,FA,1B/3B,1B/3B
6786,Todd Lott,668698,668698,sa918408,,STL,1B,1B
6787,Todd Peterson,668720,668720,sa3011334,,WSH,SP,SP
6788,Tom Cosgrove,676680,676680,23443,11699,SD,RP,RP
6789,Tom Murphy,608596,13499,13499,8657,SEA,C,C
6790,Tom Windle,592874,592874,sa549785,,FA,RP,RP
6791,Tomas Nido,621512,621512,13755,9499,NYM,C,C
6792,Tommy Doyle,656382,656382,21281,11081,COL,RP,RP
6793,Tommy Edman,669242,669242,19470,10569,STL,2B/SS/ OF,2B/SS/ OF
6794,Tommy Eveld,669746,669746,sa918150,10526,FA,RP,RP
6795,Tommy Henry,674072,674072,26285,11030,ARI,SP,SP
6796,Tommy Hunter,488984,1157,1157,7410,FA,RP,RP
6797,Tommy Kahnle,592454,11384,11384,8736,NYY,RP,RP
6798,Tommy La Stella,600303,12371,12371,8631,FA,DH,DH
6799,Tommy Mace,676390,676390,sa3018140,,CLE,SP,SP
6800,Tommy McCollum,695294,695294,sa3017204,,PHI,RP,RP
6801,Tommy Milone,543548,7608,7608,8151,SEA,SP,SP
6802,Tommy Nance,667297,667297,19178,11215,MIA,RP,RP
6803,Tommy Parsons,682418,682418,sa3007624,,FA,SP,SP
6804,Tommy Pham,502054,2967,2967,8919,ARI,OF,OF
6805,Tommy Romero,676720,676720,23465,11316,WSH,SP,SP
6806,Tommy Sacco Jr.,690474,690474,sa3020125,,HOU,SS,SS
6807,Tommy Stevenson,806311,806311,sa3020012,,FA,1B,1B
6808,Tommy Troy,694371,694371,sa3022561,,ARI,SS,SS
6809,Tony Blanco Jr.,703156,703156,sa3019722,,PIT,1B,1B
6810,Tony Gonsolin,664062,664062,19388,10346,LAD,SP,SP
6811,Tony Kemp,643393,14894,14894,9364,OAK,2B/OF,2B/OF
6812,Tony Ruiz,806990,806990,sa3021089,,KC,OF,OF
6813,Tony Santillan,663574,663574,19926,10347,CIN,RP,RP
6814,Tony Watson,453265,3132,3132,,FA,RP,RP
6815,Tony Wolters,547172,11470,11470,,MIN,C,C
6816,Torii Hunter Jr.,641716,641716,sa738667,,FA,OF,OF
6817,Torin Montgomery,687942,687942,sa3019823,,MIA,1B,1B
6818,Touki Toussaint,657053,657053,16929,8933,CHW,SP,SP
6819,Tra’mayne Holmes,657618,657618,sa829468,,FA,OF,OF
6820,Trace Bright,687238,687238,sa3020558,,BAL,SP,SP
6821,Trace Loehr,656656,656656,sa829044,,FA,2B,2B
6822,Travis Bergen,664157,664157,18581,,FA,RP,RP
6823,Travis Blankenhorn,663905,663905,18395,10762,WSH,2b,2b
6824,Travis d’Arnaud,518595,7739,7739,8211,ATL,C,C
6825,Travis Demeritte,641513,641513,15958,,FA,OF,OF
6826,Travis Honeyman,802469,802469,,,STL,,
6827,Travis Jankowski,608671,13768,13768,9125,TEX,OF,OF
6828,Travis Jones,657629,657629,sa829805,,FA,OF,OF
6829,Travis Kuhn,674047,674047,sa3009928,,SEA,RP,RP
6830,Travis Lakins Sr.,664042,664042,18600,,FA,RP,RP
6831,Travis MacGregor,669740,669740,sa917950,,PIT,RP,RP
6832,Travis Shaw,543768,11982,11982,9040,FA,1B/3B,1B/3B
6833,Travis Snider,501983,501983,2830,,FA,OF,OF
6834,Travis Swaggerty,680552,680552,24491,10348,CHW,OF,OF
6835,Travis Sykora,805809,805809,,,WSH,P,P
6836,Trayce Thompson,572204,9952,9952,9116,CHW,OF,OF
6837,Trayson Kubo,687840,687840,sa3010314,,OAK,RP,RP
6838,Tre’ Morgan,691003,691003,,,TB,,
6839,Trea Turner,607208,16252,16252,9132,PHI,SS,SS
6840,Trei Cruz,669360,669360,sa3014420,,DET,SS,SS
6841,Trejyn Fletcher,686801,686801,sa3010709,,FA,OF,OF
6842,Trendon Craig,702042,702042,sa3017181,,BAL,OF,OF
6843,Trent Baker,694536,694536,sa3017504,,STL,SP,SP
6844,Trent Giambrone,623508,623508,19250,,FA,2b,2b
6845,Trent Grisham,663757,663757,18564,10658,SD,OF,OF
6846,Trent Palmer,694382,694382,sa3014491,,TOR,SP,SP
6847,Trent Thornton,663423,663423,17948,10494,SEA,RP,RP
6848,Trent Tingelstad,690189,690189,sa3009896,,FA,OF,OF
6849,Trenton Brooks,670092,670092,sa873268,,SF,OF,OF
6850,Trenton Denholm,671143,671143,sa3018139,,CLE,SP,SP
6851,Trenton Wallace,680436,680436,sa3017748,,TOR,SP,SP
6852,Tres Barrera,668663,668663,19977,10696,STL,C,C
6853,Tres Gonzalez,687206,687206,sa3020121,,PIT,OF,OF
6854,Trevin Michael,800723,800723,sa3020400,,DET,RP,RP
6855,Trevor Bauer,545333,12703,12703,,FA,SP,SP
6856,Trevor Bettencourt,670422,670422,sa918556,,LAD,RP,RP
6857,Trevor Boone,685392,685392,sa3010336,,COL,OF,OF
6858,Trevor Brigden,688953,688953,sa3011481,,TB,RP,RP
6859,Trevor Cahill,502239,6249,6249,,FA,SP,SP
6860,Trevor Clifton,641461,641461,sa737901,,TOR,RP,RP
6861,Trevor Gott,641627,15046,15046,9074,NYM,RP,RP
6862,Trevor Harrison,807314,807314,,,TB,P,P
6863,Trevor Hauver,669386,669386,sa3014448,,TEX,2B,2B
6864,Trevor Hildenberger,657610,657610,17002,9691,FA,RP,RP
6865,Trevor Holloway,681012,681012,sa3014859,,NYY,RP,RP
6866,Trevor Kehe,679180,679180,sa3010856,,FA,OF,OF
6867,Trevor Kelley,665001,665001,18454,9618,TB,RP,RP
6868,Trevor Lane,670065,670065,sa918196,,FA,RP,RP
6869,Trevor Larnach,663616,663616,21501,10350,MIN,OF,OF
6870,Trevor Martin,694680,694680,sa3020608,,TB,SP,SP
6871,Trevor May,543507,6398,6398,8864,OAK,RP,RP
6872,Trevor McDonald,686790,686790,sa3011835,,SF,SP,SP
6873,Trevor Megill,656730,656730,17722,10804,MIL,RP,RP
6874,Trevor Richards,670950,670950,19309,9951,TOR,SP,SP
6875,Trevor Rogers,669432,669432,22286,10351,MIA,SP,SP
6876,Trevor Rosenthal,572096,10745,10745,8343,FA,RP,RP
6877,Trevor Schwecke,673893,673893,sa3009874,,TOR,1B,1B
6878,Trevor Stephan,663986,663986,19932,11194,CLE,RP,RP
6879,Trevor Story,596115,12564,12564,8658,BOS,2B/SS,2B/SS
6880,Trevor Werner,687731,687731,sa3022592,,KC,3B,3B
6881,Trevor Williams,592866,16977,16977,9457,WSH,SP,SP
6882,Trey Amburgey,664011,664011,18425,,SEA,OF,OF
6883,Trey Cabbage,663550,663550,21078,11764,LAA,OF,OF
6884,Trey Cobb,641464,641464,sa918276,,FA,RP,RP
6885,Trey Dombroski,690667,690667,sa3020833,,HOU,SP,SP
6886,Trey Hair,676976,676976,sa3003436,,TEX,2B,2B
6887,Trey Harris,674677,674677,sa3006876,,WSH,OF,OF
6888,Trey Jeans,690344,690344,sa3010265,,CHW,RP,RP
6889,Trey Lipscomb,702358,702358,sa3020215,,WSH,3B,3B
6890,Trey Mancini,641820,15149,15149,9461,FA,1B/OF,1B/OF
6891,Trey McGough,690736,690736,sa1170436,,BAL,SP,SP
6892,Trey McLoughlin,694381,694381,sa3017277,,NYM,RP,RP
6893,Trey Riley,681803,681803,sa3007611,,ATL,RP,RP
6894,Trey Supak,657022,657022,sa828707,,OAK,SP,SP
6895,Trey Sweeney,700242,700242,sa3016973,,NYY,SS,SS
6896,Trey Wingenter,622259,622259,17793,10069,DET,RP,RP
6897,Tristan Beck,663941,663941,21584,10352,SF,SP,SP
6898,Tristan Garnett,702911,702911,sa3017473,,PHI,RP,RP
6899,Tristan Gray,656484,656484,sa829756,10952,TB,2B,2B
6900,Tristan Peters,671976,671976,sa3017851,,TB,OF,OF
6901,Tristen Lutz,669157,669157,sa3004968,10354,FA,OF,OF
6902,Tristin English,663536,663536,sa876328,,ARI,3B,3B
6903,Triston Casas,671213,671213,22514,10355,BOS,1B,1B
6904,Triston McKenzie,663474,663474,18000,9965,CLE,SP,SP
6905,Triston Polley,687423,687423,sa3010258,,TEX,RP,RP
6906,Troy Claunch,669475,669475,sa3020346,,CHW,C,C
6907,Troy Johnston,687859,687859,sa3010899,,MIA,OF,OF
6908,Troy Melton,675512,675512,sa3020652,,DET,SP,SP
6909,Troy Miller,663632,663632,sa3008453,,NYM,SP,SP
6910,Troy Schreffler,687285,687285,sa3019921,,PHI,OF,OF
6911,Troy Stainbrook,690583,690583,sa3014806,,WSH,RP,RP
6912,Troy Stokes Jr.,657011,657011,17478,,FA,OF,OF
6913,Troy Taylor,700187,700187,sa3020705,,SEA,RP,RP
6914,Troy Watson,681890,681890,sa3007249,,TOR,RP,RP
6915,Trystan Vrieling,801639,801639,,,NYY,P,P
6916,Tsung-Che Cheng,691907,691907,sa3015376,,PIT,SS,SS
6917,TT Bowens,688449,688449,sa3015107,,BAL,1B,1B
6918,Tucker Barnhart,571466,10200,10200,8747,LAD,C,C
6919,Tucker Bradley,674646,674646,sa3014937,,KC,OF,OF
6920,Tucker Davidson,656353,656353,19871,10715,KC,SP,SP
6921,Tucker Flint,687272,687272,sa3019856,,LAA,OF,OF
6922,Tucker Mitchell,688367,688367,sa3017511,,TEX,C,C
6923,Tucker Toman,702283,702283,sa3020132,,TOR,SS,SS
6924,Tucupita Marcano,672779,672779,22871,10430,PIT,2B/SS/ OF,2B/SS/ OF
6925,Turner Hill,806367,806367,sa3020943,,SF,OF,OF
6926,Ty Adcock,686654,686654,25651,,SEA,RP,RP
6927,Ty Blach,621389,14361,14361,9285,COL,SP,SP
6928,Ty Buttrey,621142,621142,14719,9619,FA,RP,RP
6929,Ty Floyd,692226,692226,,,CIN,P,P
6930,Ty France,664034,664034,17982,10485,SEA,1B,1B/3B
6931,Ty Kelly,571841,571841,7740,,SEA,2B,2B
6932,Ty Madden,680744,680744,sa3018141,,DET,SP,SP
6933,Ty Tice,676709,676709,20177,10582,ATL,RP,RP
6934,Tyler Alexander,622066,622066,sa738376,,FA,SP,SP
6935,Tyler Alexander,641302,641302,17735,10646,DET,RP,RP
6936,Tyler Anderson,542881,12880,12880,9107,LAA,SP,SP
6937,Tyler Bashlor,641341,641341,15203,,FA,RP,RP
6938,Tyler Baum,666121,666121,sa1054042,10861,OAK,SP,SP
6939,Tyler Beede,595881,16981,16981,,FA,RP,RP
6940,Tyler Black,672012,672012,sa3017623,,MIL,2B,2B
6941,Tyler Burch,688889,688889,sa1172727,,BAL,RP,RP
6942,Tyler Callihan,682997,682997,sa1169610,11142,CIN,2B,2B
6943,Tyler Chatwood,543022,4338,4338,,FA,RP,RP
6944,Tyler Cleveland,804663,804663,sa3020840,,SEA,SP,SP
6945,Tyler Clippard,461325,5640,5640,6663,FA,RP,RP
6946,Tyler Collins,695514,695514,sa3017168,,ATL,OF,OF
6947,Tyler Cropley,680418,680418,sa3007510,,KC,C,C
6948,Tyler Cyr,664202,664202,18421,11040,LAD,RP,RP
6949,Tyler Danish,641501,15126,15126,,FA,RP,RP
6950,Tyler Dearden,676280,676280,sa3005103,,BOS,OF,OF
6951,Tyler Duffey,608648,13758,13758,,CHC,RP,RP
6952,Tyler Duvall,669649,669649,sa3014880,,SEA,C,C
6953,Tyler Dyson,669937,669937,sa3011432,,WSH,SP,SP
6954,Tyler Eckberg,690501,690501,sa3017365,,MIA,RP,RP
6955,Tyler Eppler,621169,621169,sa829043,,FA,SP,SP
6956,Tyler Esplin,676613,676613,sa3004727,,BOS,OF,OF
6957,Tyler Ferguson,621053,621053,sa658964,,ARI,RP,RP
6958,Tyler Fitzgerald,666149,666149,sa3011257,,SF,SS,SS
6959,Tyler Flores,682456,682456,sa3007335,,FA,OF,OF
6960,Tyler Freeman,671289,671289,22532,10356,CLE,3B,SS/3B
6961,Tyler Gentry,694355,694355,sa3014485,11602,KC,OF,OF
6962,Tyler Gilbert,656457,656457,17964,10819,ARI,RP,RP
6963,Tyler Glasnow,607192,14374,14374,8700,TB,SP,SP
6964,Tyler Gough,702640,702640,sa3020865,,SEA,SP,SP
6965,Tyler Guilfoil,805965,805965,sa3020113,,HOU,SP,SP
6966,Tyler Hardman,676205,676205,sa3016955,,NYY,1B,1B
6967,Tyler Heineman,623168,13897,13897,10691,TOR,C,C
6968,Tyler Herb,600355,600355,sa829625,,MIL,SP,SP
6969,Tyler Higgins,572371,572371,sa503722,,FA,RP,RP
6970,Tyler Hill,656540,656540,sa829481,,FA,OF,OF
6971,Tyler Holton,663947,663947,26231,11459,DET,RP,RP
6972,Tyler Ivey,663959,663959,20237,10432,HOU,SP,SP
6973,Tyler Johnson,656592,656592,sa915688,,FA,RP,RP
6974,Tyler Keenan,671157,671157,sa3014497,,TOR,3B,3B
6975,Tyler Kinley,641755,641755,18297,9938,COL,RP,RP
6976,Tyler Krieger,623513,623513,,,ATL,2b,2b
6977,Tyler Ladendorf,502285,3211,3211,,FA,2B,2B
6978,Tyler Locklear,682988,682988,sa3019970,,SEA,3B,3B
6979,Tyler Lyons,544928,11334,11334,8493,NYY,RP,RP
6980,Tyler Mahle,641816,641816,16358,9742,MIN,SP,SP
6981,Tyler Malone,685117,685117,sa3010398,,FA,C,C
6982,Tyler Mattison,694331,694331,sa3018117,,DET,RP,RP
6983,Tyler Matzek,554431,10058,10058,7675,ATL,RP,RP
6984,Tyler McDonough,694812,694812,sa3016869,,BOS,2B,2B
6985,Tyler McKay,681473,681473,sa3007851,,PHI,SP,SP
6986,Tyler Mitzel,682523,682523,sa3007862,,MIA,RP,RP
6987,Tyler Morgan,809499,809499,sa3022862,,SD,RP,RP
6988,Tyler Myrick,686924,686924,sa3017541,,SF,RP,RP
6989,Tyler Naquin,571980,13359,13359,9207,CHW,OF,OF
6990,Tyler Neslony,664104,664104,sa918131,,CHW,OF,OF
6991,Tyler Nevin,663527,663527,17893,10357,DET,3B,1B/3B
6992,Tyler O’Neill,641933,641933,15711,9789,STL,OF,OF
6993,Tyler Osik,677068,677068,sa3010017,,CHW,1B,1B
6994,Tyler Owens,687074,687074,sa3011201,,ATL,SP,SP
6995,Tyler Payne,665066,665066,21139,,LAA,C,C
6996,Tyler Phillips,663969,663969,sa875646,10734,PHI,SP,SP
6997,Tyler Reichenborn,682218,682218,sa3011628,,STL,OF,OF
6998,Tyler Robertson,805234,805234,sa3020010,,SD,OF,OF
6999,Tyler Rodriguez,808291,808291,sa3021615,,MIL,3B,3B
7000,Tyler Rogers,643511,643511,15541,10725,SF,RP,RP
7001,Tyler Samaniego,701719,701719,sa3017876,,PIT,RP,RP
7002,Tyler Santana,687825,687825,sa3017542,,CHC,RP,RP
7003,Tyler Schoff,694887,694887,sa3017545,,WSH,RP,RP
7004,Tyler Schrimpf,656937,656937,sa829573,,FA,RP,RP
7005,Tyler Schweitzer,805326,805326,sa3020712,,CHW,SP,SP
7006,Tyler Soderstrom,691016,691016,27467,11071,OAK,C/1B,C/1B
7007,Tyler Stephenson,663886,663886,17988,10358,CIN,C,C
7008,Tyler Stuart,701603,701603,sa3020264,,NYM,SP,SP
7009,Tyler Suellentrop,681872,681872,sa3006831,,CHC,RP,RP
7010,Tyler Thornburg,592804,10688,10688,,FA,RP,RP
7011,Tyler Tolbert,686475,686475,sa3010337,,KC,2B,2B
7012,Tyler Tolve,681172,681172,sa3016960,,ATL,C,C
7013,Tyler Uberstine,700413,700413,sa3017643,,BOS,SP,SP
7014,Tyler Wade,642180,15730,15730,9697,FA,2B,2B/SS/ 3B/OF
7015,Tyler Webb,643778,14974,14974,9594,FA,RP,RP
7016,Tyler Wells,669330,669330,20000,11193,BAL,SP,SP
7017,Tyler Whitaker,696264,696264,sa3017376,,HOU,OF,OF
7018,Tyler White,643603,15564,,,NYM,1B,1B
7019,Tyler Woessner,681216,681216,sa3020171,,MIL,SP,SP
7020,Tyler Zombro,677742,677742,sa873686,10961,TEX,RP,RP
7021,Tyler Zuber,676604,676604,20379,10936,ARI,RP,RP
7022,Tylor Megill,656731,656731,21318,11227,NYM,SP,SP
7023,Tyree Thompson,670401,670401,sa918618,,ATL,RP,RP
7024,Tyrell Schofield-Sam,672013,672013,sa3011501,,OAK,3B,3B
7025,Tyreque Reed,676627,676627,sa3004163,,BOS,1B,1B
7026,Tyresse Turner,687930,687930,sa3020759,,CLE,SS,SS
7027,Tyrone Taylor,621438,621438,13675,10114,MIL,OF,OF
7028,Tyrone Yulie,682944,682944,sa3010246,,NYY,SP,SP
7029,Tyson Guerrero,694553,694553,sa3017140,,KC,SP,SP
7030,Tyson Miller,668338,668338,19976,10777,LAD,RP,RP
7031,Tzu-Wei Lin,624407,624407,14678,,FA,SS/OF,2B/SS/ OF
7032,Ubaldo Soto,808161,808161,sa3022015,,LAA,SP,SP
7033,Ulices Campos,694042,694042,sa3015997,,DET,SP,SP
7034,Ulrich Bojarski,672531,672531,sa3004381,,FA,OF,OF
7035,Vance Vizcaino,623509,623509,sa658828,,CHC,OF,OF
7036,Vance Worley,474699,6435,6435,,FA,SP,SP
7037,Vaughn Grissom,687093,687093,26031,11531,ATL,2B/SS,2B/SS
7038,Vaun Brown,673901,673901,sa3017282,11752,SF,OF,OF
7039,Viandel Pena,678854,678854,sa3005775,,WSH,SS,SS
7040,Victor Acosta,694193,694193,sa3015705,,CIN,SS,SS
7041,Victor Arano,644364,644364,15915,9767,WSH,RP,RP
7042,Victor Arias,692478,692478,sa3015636,,TOR,OF,OF
7043,Victor Bericoto,682674,682674,sa3008767,,SF,OF,OF
7044,Victor Brea,699233,699233,sa3019242,,ARI,RP,RP
7045,Victor Caratini,605170,605170,14968,9262,MIL,C,C
7046,Victor Cardoza,808282,808282,sa3021230,,PHI,OF,OF
7047,Victor Castaneda,674810,674810,sa978399,,TB,SP,SP
7048,Victor Celedonio,698948,698948,sa3016150,,BAL,2B,2B
7049,Victor De Hoyos,670879,670879,sa930082,,FA,C,C
7050,Victor Diaz,682770,682770,sa3008801,,HOU,C,C
7051,Victor Duarte,683609,683609,sa3008904,,SD,C,C
7052,Victor Gonzalez,691650,691650,,,BAL,,
7053,Victor Gonzalez,624647,624647,16408,10703,LAD,RP,RP
7054,Victor Izturis,703196,703196,sa3018428,,CLE,C,C
7055,Victor Juarez,692589,692589,sa3016226,,COL,SP,SP
7056,Victor Labrada,700032,700032,sa3015062,,SEA,OF,OF
7057,Victor Lizarraga,694205,694205,sa3015220,,SD,SP,SP
7058,Victor Mascai,678685,678685,sa3005754,,FA,1B,1B
7059,Victor Mederos,682989,682989,31533,11819,LAA,SP,SP
7060,Victor Mesa,673516,673516,sa3008602,10840,MIA,OF,OF
7061,Victor Mesia,692503,692503,sa3015196,,TOR,C,C
7062,Victor Munoz,678756,678756,sa3006381,,TB,SP,SP
7063,Victor Nova,675528,675528,sa3006075,,FA,3B,3B
7064,Victor Ortega,703861,703861,sa3018439,,MIA,C,C
7065,Victor Pena,702932,702932,sa3017015,,KC,RP,RP
7066,Victor Planchart,678768,678768,sa3005555,,CLE,C,C
7067,Victor Reyes,622682,622682,15487,,CHW,OF,OF
7068,Victor Robles,645302,645302,18363,9765,WSH,OF,OF
7069,Victor Rodrigues,800332,800332,sa3018520,,LAD,C,C
7070,Victor Rodriguez,808123,808123,sa3021183,,LAA,3B,3B
7071,Victor Ruiz,672951,672951,sa3004150,,CIN,C,C
